revenue,cost price,material expenditures,labor expenses,labor costs,social taxes,depreciation,other expenditures,selling expenses,management expenses,full cost price,Income,other i\e,net profit,assets,capital assets,fixed assets,intangible assets,current assets,stock,raw materials,unfinished production,receivables,accounts payable,cash,mobile working capital,short-term investments,VAT purchased,short-term receivables,working capital,charter capital,short-term liabilities,long term liabilities,borrowed capital,revenue of the future periods,future expenses,Dso,DSp,DSv,dDS,tax on profits,VAT,Social tax,sector
405038.4011,254315.748,107025.6323,82884.71512,73319.94601,12927.59832,51509.36233,14909.81705,95883.04273,106770.3869,418294.5126,232762.379,11011.05649,20615.37971,624258.4933,630976.8748,440269.1459,25493.6476,148539.9595,30301.65831,10549.1165,8231.596909,120770.0239,95643.47538,13806.07887,26013.49106,458.3829845,2293.625607,145381.3789,68123.7571,485756.2168,187298.6188,NA,219639.6468,NA,NA,15329.48262,573739.5346,211389.6632,375054.1402,7220.529226,59077.7493,9317.504514,retail
527727.9653,212369.9862,111222.7105,92922.94806,63592.7153,8846.203084,57166.27315,12810.54899,93466.68759,102076.2777,500073.1325,220705.1411,8741.106279,23181.1327,866450.905,641601.8303,484573.3393,20131.87756,134252.1112,28256.49206,12627.05154,8494.421938,141752.7548,90816.07432,9836.322101,23112.30398,501.8455784,2370.619607,111610.8083,47257.6537,572131.4036,192955.9923,NA,179426.5814,NA,NA,14519.95874,679041.2927,179645.7767,347740.9254,5885.958264,39415.74964,8696.719675,retail
491927.6994,234205.0697,93625.44187,84559.28967,70782.69815,9484.473604,46596.41683,10215.43187,95408.40953,104482.9015,482430.9388,210201.799,9469.027802,27329.15322,912850.381,629809.1811,492171.9437,22602.3044,144139.4675,29119.8563,10513.59738,7415.109144,97671.98937,79883.48355,9473.40576,25066.60373,401.9660409,1607.489342,115586.6638,66448.05507,497247.0665,182094.6838,NA,175056.9173,NA,NA,16907.60348,502681.0829,201948.9114,306735.5565,5816.146432,64161.14193,9249.8934,retail
437720.0306,302544.7293,105810.0017,98894.18784,68958.234,9774.397902,33548.89124,13001.56196,105399.1566,97231.79851,564080.731,187759.7097,11506.85269,18074.92614,568785.561,468202.4,474073.6797,21005.80163,161877.7955,28046.13541,12621.51497,10567.07691,119383.8655,123673.0274,13086.01042,26741.33895,650.622211,2171.828124,114851.9472,53623.44618,376276.3204,254176.179,NA,179357.4611,NA,NA,14728.53805,680285.4443,202967.5612,351653.9704,6211.285568,54013.19646,12928.01705,retail
492641.426,225008.9243,70033.45548,98868.94357,76219.80972,11002.24583,50216.25423,10029.94237,91599.38159,96905.71806,724750.9014,195932.1552,10351.68962,19218.12781,566495.2872,589320.4948,521248.2315,20175.99037,94936.20874,18919.41403,8903.659979,9019.968939,110268.2005,112861.755,14350.14881,26279.56191,376.7366026,2621.290485,124612.9363,77120.53669,451154.9502,199582.4222,NA,197382.4971,NA,NA,14867.41764,535994.2523,219638.1511,411306.8323,6007.0397,58546.56016,7949.721084,retail
557433.5679,274815.9873,86235.46462,82976.7036,56258.54347,8348.843057,60544.52218,13025.98883,83796.45469,126031.1098,435862.7344,219172.9874,11356.03526,20350.34467,648392.8379,773607.424,385774.307,19960.79625,180535.1943,23975.16477,11550.48416,9577.891264,110658.8085,101694.3832,13663.8242,25663.85402,544.3652457,1486.834383,120781.1726,71018.21554,563423.9015,203857.7931,NA,187392.1558,NA,NA,16424.13285,454962.9777,231889.2059,358225.186,6544.761446,49477.67653,9293.774519,retail
450618.6741,272557.3876,93433.45568,105542.4357,56022.01476,10490.80234,40474.4284,12618.846,117250.6504,88566.44918,579216.5133,235964.7117,11191.82997,21975.94443,527187.9315,575759.2199,368740.2355,27874.6204,115119.0578,26514.51423,10875.80032,7836.333216,123344.5463,91592.27339,11668.82191,29012.59221,598.4971679,2175.119789,81809.04633,73141.51222,553057.1065,201208.1055,NA,285444.7382,NA,NA,13434.25619,475155.2497,263262.8786,291041.5574,7234.36817,33360.15138,11197.26022,retail
376783.6937,247260.1582,106758.73,94576.13871,72788.41673,10019.97589,51611.62511,12464.62412,80036.02768,144954.2558,499791.2701,235678.1978,9225.286213,20762.76642,820240.3919,601274.5205,418629.5342,24207.14116,130596.7374,24748.67035,9094.221922,8426.411704,116759.7216,120964.738,13967.03555,18288.45248,393.414872,2162.482609,130643.4975,66489.9085,535414.6367,182335.9327,NA,238500.0272,NA,NA,11304.31,541217.1293,237189.9485,461829.3499,5540.57061,61108.22933,12211.36817,retail
413626.4331,277223.3953,111984.5465,89335.70964,74574.72271,11895.82759,41564.73964,12757.38397,109522.8921,95211.42705,424098.1842,198290.7602,10456.92068,18690.69176,635028.4096,616398.0827,460439.614,20667.81337,137363.4782,32663.10431,11818.23589,5322.169996,143584.4529,98116.57709,12335.19719,23206.85025,457.7129678,1939.59277,110405.3644,66793.61734,478436.5238,197283.9892,NA,241528.45,NA,NA,15252.27298,410018.284,238039.6985,428987.1408,7223.582145,55463.49628,15133.48474,retail
465652.9787,224998.6095,84482.97479,94339.01998,68107.76995,9397.830661,37369.94377,10111.81922,131993.8308,89307.25019,493077.5195,175575.0054,13330.91193,23794.63089,658885.3126,527387.0475,584068.5659,29255.45706,187883.8853,21734.98992,9169.931328,7607.874333,86764.33045,102686.9725,13550.35501,26001.30982,637.7630583,1774.295946,99268.71912,60274.81267,559413.9313,187353.0555,NA,234389.6168,NA,NA,14582.58902,665721.3399,216059.1897,426244.1063,5578.678951,45558.62081,10041.62736,retail
358752.0142,221535.3604,89934.58917,97955.22819,81362.43179,9127.376261,54247.70621,12984.35791,82642.00039,101899.8992,536544.4775,219316.7944,8449.478384,18590.46239,623690.7138,586500.9035,401615.5788,24351.21045,136793.4109,23977.4978,11147.28511,6345.390771,116706.9013,65778.30089,16184.95159,32160.46988,477.4216828,1996.07827,136102.0841,52406.77644,471060.2676,220976.2618,NA,197591.6736,NA,NA,15860.72944,444355.5417,218961.7459,372871.4607,5576.890663,53533.17274,15363.94983,retail
442313.0164,207851.4163,95408.15757,94079.27726,83106.61625,11144.96998,50942.50417,9382.635239,94691.57858,120359.5814,420864.0435,205986.4933,12159.69241,22723.58913,659780.3495,562308.6161,420526.3118,30437.57058,139690.4927,24795.93823,9486.421958,6418.832311,106065.8163,104722.8231,13265.85257,25783.00462,456.0096899,2478.521764,127435.2181,53997.31345,444809.3527,260238.2188,NA,216013.7004,NA,NA,18296.25586,676669.7676,240395.2894,351523.8001,7027.475934,53704.78785,9938.769476,retail
508226.5204,296790.2631,90290.28555,102531.2362,77743.61951,8256.808512,53595.32632,8398.604535,129383.9237,98823.24134,462323.0291,251813.1963,9637.077933,17900.33287,640294.2025,654895.3693,457722.8692,24297.59609,98930.11881,24990.41898,8986.76138,7286.619996,148540.385,108713.5869,14885.69944,19190.1079,392.0716173,1997.393339,82418.64839,81996.53146,571082.3277,215925.5394,NA,178572.6517,NA,NA,15228.50265,407094.4689,192234.3472,327796.1083,6089.091161,59400.39719,11901.38997,retail
414019.6282,228520.6508,107381.0791,91786.57675,87235.61643,8542.347897,41795.92323,14524.03407,107340.6976,99235.35771,505514.2523,214183.5516,7735.563794,20540.50643,927516.0321,568947.069,304085.3777,36054.21238,162301.9006,23201.40206,7786.413343,7801.817122,102766.1395,99501.97531,11776.75462,26392.9483,356.6215012,2433.239941,106435.728,50197.81949,497885.2322,213842.0693,NA,231692.058,NA,NA,17173.67197,521955.475,247321.472,276664.9634,5121.116905,49335.62006,10785.92524,retail
557386.5568,238300.6768,104047.9444,90486.35677,92587.75824,10440.54981,53446.14895,11113.43533,94728.9213,96955.55742,421220.4339,211658.7182,9099.584515,23778.36009,754097.1597,735560.5458,499831.5276,26139.4709,139165.9156,25646.77783,7043.255611,7984.842975,65991.55159,102505.1706,13160.64084,21315.74902,403.79983,1822.667643,98849.86527,61536.65061,628158.1049,246040.8059,NA,280169.8124,NA,NA,13721.00325,484989.4643,290866.7657,268989.3331,5483.758148,52327.02026,11844.31645,retail
534704.9506,306143.2748,80320.99353,88247.76503,89611.12264,11156.80182,38883.34565,11891.39601,85746.01418,109431.8982,506392.6811,139997.6967,9288.095118,25924.09754,1013599.045,573817.1912,411906.2969,27962.93674,187308.8904,21041.97131,9430.043374,7343.509227,110743.4711,80761.2381,9569.99504,24843.91304,510.904208,1913.509347,138160.8941,65958.24972,529944.7838,186174.1678,NA,227230.7696,NA,NA,13452.59889,592001.747,221700.8383,310549.5396,5914.137164,48670.12199,11272.16788,retail
431260.5605,292296.641,124019.4829,104183.1624,66294.49195,7567.555953,40844.47667,14567.63402,115849.8167,96474.45304,401818.9983,271222.1259,11724.40011,24707.14722,650050.0328,618005.3376,427362.5296,23847.54171,132462.4562,24436.75515,12742.76469,7618.065739,100083.0764,101666.9884,14157.22914,24207.5614,420.0492297,1825.135908,96906.24629,58705.67773,659779.5308,273644.1224,NA,278860.9758,NA,NA,17074.02585,575172.1167,139718.6632,291258.6166,8290.261115,44407.04253,10139.04901,retail
457932.7898,185967.3146,96934.09474,109652.6752,82581.33926,9471.839172,51657.10172,10268.19243,79683.56752,92494.15396,458249.2603,186358.7716,7084.468531,18416.71517,622269.9754,580648.6818,407693.9893,24113.37431,119427.8258,26868.5001,11889.80433,6504.232809,117651.4217,70817.7555,13097.58832,29917.51092,438.7150783,1945.883862,129294.6679,65314.64849,491652.1404,212847.254,NA,214036.6265,NA,NA,15941.46834,722804.288,197492.4875,312325.97,8513.681633,50969.47567,12014.74001,retail
400976.4152,312557.6589,102051.7308,83456.67458,79305.67492,12119.55885,58442.6643,13976.22328,89984.94934,86248.5854,435498.7889,237049.1632,10583.19139,21878.75735,778852.2373,580207.9869,607745.6787,23502.43804,123832.6283,24511.16362,9107.11162,6331.98061,99382.27849,94940.90374,12754.04407,20732.43166,542.4514333,2035.422994,99513.80997,62532.85407,609334.7088,224928.501,NA,176848.7898,NA,NA,12000.85667,644852.8306,216540.5493,424715.3161,7356.281938,49702.13075,13343.05807,retail
434259.5801,228424.1905,98464.95627,84907.55474,63887.57472,11206.52895,48854.35283,10647.9814,102531.7311,86668.34916,381591.5209,244031.9391,10167.78379,19789.48887,693275.6582,775503.9782,411297.8363,18756.84117,169264.2484,22789.32979,13267.67318,9106.480285,119820.2716,84537.88467,13931.54323,29842.90122,352.3459404,2106.266789,109757.8354,71992.78167,446094.1478,216385.9914,NA,259960.0582,NA,NA,13298.77533,553621.0492,313033.4131,430428.0385,4489.01927,43562.65943,9428.991502,retail
465240.2548,359805.2356,93999.29958,83335.30632,87826.22431,10402.08805,30585.97169,11196.61272,114992.022,83832.83229,474963.6761,241836.6916,11487.80208,26516.55295,748975.7258,611251.7762,630491.8994,26515.95902,155784.9932,17718.30655,7211.171405,8484.732752,80521.34726,113687.1319,14051.98649,25577.009,423.2431835,1389.600031,84998.69842,66120.12037,538655.0372,207639.6555,NA,215288.334,NA,NA,17531.01343,640894.1872,239668.5144,300098.6076,6234.094016,53732.0202,8665.065347,retail
522220.581,181363.0364,124993.2896,82731.08477,82658.35579,11805.49346,48803.11529,9406.772724,122396.313,116500.8399,462876.4983,225047.3194,8048.84194,19265.90171,635463.4475,699366.3518,503677.2968,26549.57162,142723.0519,18764.08448,9301.297534,7504.463569,141294.5177,81886.84431,10558.16179,20333.16459,412.3601841,2199.585266,110386.5433,67702.04363,511510.1079,201857.6019,NA,288760.6768,NA,NA,15423.325,623145.8711,236310.8858,385107.821,7072.914042,44113.0457,12237.32418,retail
536027.2191,246259.0147,77744.88323,88607.31347,83279.83713,10448.20531,47581.11993,10458.1847,106388.317,94545.7588,464737.9796,198947.991,10774.75209,19975.51302,702709.6418,559943.2867,380843.3578,20243.35305,170806.5552,22249.8474,10453.01052,8514.387492,102044.1183,79138.25339,14093.99663,22527.27971,500.8077548,1603.898728,95111.12244,69947.66713,624531.6245,271016.96,NA,229689.7038,NA,NA,14707.13244,683166.5073,252626.3634,309107.0428,8594.883907,58835.92143,11645.14861,retail
443978.9316,254228.4792,107014.2531,80634.67523,71556.27978,10163.11739,48122.31858,11143.27446,89542.18698,107183.6707,401617.0857,205646.5066,9693.951021,19654.08891,643907.1913,403374.9292,467066.8137,24101.82021,150089.9603,20890.93548,9330.369468,6860.463857,105786.8944,97256.54819,13224.53067,25886.31569,551.9058069,1803.957131,98701.35295,59988.61487,643075.7253,196892.0316,NA,172382.472,NA,NA,13610.42891,452436.9547,229469.6793,289636.5059,6598.503382,52739.18765,9858.516728,retail
406988.5911,330219.1432,132033.6436,102857.9843,73355.85883,11795.53305,48202.32039,8957.85058,102510.1889,108464.0247,441660.4723,243972.345,13301.06501,20556.07853,678232.5317,576099.7701,521549.8637,22017.90819,176509.681,22930.29463,10184.72569,6825.940482,97389.13019,91855.8381,11179.56133,23482.71569,518.8243443,1839.17759,111630.397,55619.56911,485940.4826,190218.6762,NA,226901.5004,NA,NA,15357.40729,590578.1369,180640.9142,410609.1133,5196.211446,53800.15375,12462.32979,retail
440147.4368,286745.1127,112151.6233,95167.85416,88159.16971,10343.81918,43552.91279,11359.03854,100063.1625,116674.7855,444233.496,248525.0393,8315.908879,14812.2851,888161.7269,629988.4888,533627.1208,18540.32698,142629.8357,26936.20658,13715.00145,6984.752618,135814.6777,60823.21445,15130.58656,22620.87623,397.6766699,1861.119149,107494.1361,67794.6594,495006.3181,211240.8954,NA,187339.8084,NA,NA,12163.50831,433387.6077,231926.3475,392330.1855,6229.536759,41354.15848,11602.73514,retail
512331.7498,280410.8807,61117.54579,99607.77253,69388.25644,12767.20344,48798.8153,12487.78043,83250.32415,108474.2942,445154.3188,206384.073,10763.98519,15467.1355,666627.2001,490353.757,378375.9182,28482.13203,178144.3198,28620.19008,10322.62311,8019.948641,96009.3704,89850.5401,16178.86922,22968.45369,505.9646859,2496.198103,97835.81389,73102.96195,452600.8262,180415.0424,NA,195553.4451,NA,NA,13670.9038,458883.1556,247219.1387,397622.2878,6787.246183,51683.35111,13211.52231,retail
370820.1956,259205.43,105610.3706,102727.725,80870.66216,12808.19099,40086.65024,11261.03176,83863.34892,83611.41985,442344.1142,164037.6267,10324.8799,27244.69629,670991.0982,495556.0939,288744.0688,22539.18108,171784.7253,18337.01047,10432.77045,8709.341494,119201.8279,96675.68925,11440.13805,25358.83864,518.4635323,1691.10782,84196.37505,64136.00588,366180.3324,217718.9609,NA,187715.9274,NA,NA,13109.83337,517488.6022,223637.0168,345033.2532,7576.505918,45007.3448,11871.38146,retail
560541.793,270044.5428,93056.56019,110172.2161,77057.83179,10257.62549,42292.38799,10361.46016,116943.0808,118568.5914,488487.8342,228931.2475,8939.518596,19593.43003,977983.6676,504616.2703,528998.7966,18305.32845,144524.3487,30601.46401,9359.053867,9854.195432,101943.8026,82811.6973,12833.20071,27611.89916,496.0187703,1581.037249,92128.77216,69345.93181,568710.9165,220715.8277,NA,279646.2449,NA,NA,12211.1387,498375.5439,245589.287,469410.5499,7702.312542,50322.18413,11549.20812,retail
386309.1458,284179.7128,119869.6045,87651.42352,76249.18362,10843.39498,40152.50012,9307.276798,74541.8532,84583.90547,462891.3629,175745.0442,11014.64919,17601.869,738414.0089,777383.2875,444878.0291,16454.0404,147183.4413,25234.14937,8959.389606,9029.242935,81011.82286,92580.23265,11736.51162,23161.53578,404.5789619,1865.508859,109693.7685,67414.06616,510961.3581,292357.8198,NA,275875.623,NA,NA,17802.21428,661479.3657,189168.2422,368768.7052,5031.486834,31377.45903,11628.48627,retail
495972.4442,301661.0732,107374.6848,92722.17235,77082.04425,7390.909666,49178.7046,11423.63754,71853.44438,96405.24589,417824.7438,247798.2098,8102.057372,19408.66616,728506.0598,649467.8708,512121.5544,25860.36588,150832.682,22399.62561,9214.633417,7013.202902,133496.765,132968.0264,12694.25699,29479.3407,363.6695673,1633.477027,100342.2978,63734.81324,544616.8929,242847.2582,NA,245098.0978,NA,NA,14655.99473,559409.8682,213105.7014,455319.124,6025.280468,60233.84741,11994.36591,retail
498645.4978,251538.7364,95861.08008,78609.75728,62535.98838,9642.859346,45513.22355,10986.79743,91171.97731,66669.25349,580465.2634,214599.4385,10776.80136,22215.27528,590581.8526,474427.4298,516850.6144,29176.00041,171839.0358,24436.06781,9208.023749,7768.218168,106526.5228,93958.95469,15432.15898,23553.54964,503.1587875,1400.325869,101822.1069,93335.31159,618039.1977,256901.1473,NA,246363.0478,NA,NA,15983.53072,492118.123,200971.9101,322594.5866,8063.01361,45969.59583,7958.625344,retail
522920.5164,331665.187,114891.2614,94965.26429,74152.73001,12398.36722,46614.21372,12706.29026,95562.77703,89002.03205,359179.0573,238771.4151,12633.71905,23822.78329,702537.8482,591812.6755,428567.8887,25380.48773,129214.0891,24474.39681,9405.812908,11284.71409,156074.7963,89945.82084,11286.61512,29066.76711,373.9036063,2071.120157,97998.9336,62820.47337,490549.5498,195803.0182,NA,185693.7418,NA,NA,13766.02805,619018.8838,223098.5942,328037.9376,6156.48655,45067.2498,9842.412379,retail
484053.2143,265445.3456,80845.34047,78788.42836,81060.4099,7803.565662,54281.18067,9071.49994,96767.24906,118082.1526,443444.3259,194036.5234,10108.06294,15068.19578,722192.235,498718.0395,465594.9678,21809.55567,126385.5558,23416.91537,10021.37463,10570.03167,89595.46124,86009.28523,11932.01745,20793.3574,404.6927508,2405.175001,120883.7711,72642.48512,559247.7757,191952.0707,NA,199598.6987,NA,NA,12938.79243,725384.1973,216303.4921,329177.8395,6165.987992,34972.72152,12266.88939,retail
534273.5824,200658.7468,90201.22553,75581.86511,84853.46296,10127.9833,46331.99489,10235.53213,87114.34266,121872.0061,455788.4411,196738.5045,8258.354753,20528.99569,589828.6269,585580.9631,490278.8266,25131.45543,168136.3273,27336.06052,10763.83755,9791.428118,108764.1128,85354.52438,10989.83377,20858.88047,533.1399159,2564.604313,107977.8596,68867.01674,470148.1742,231345.6732,NA,167536.4892,NA,NA,15210.96405,475925.9165,167071.7984,392211.9552,6272.743668,51766.2086,9875.444554,retail
326215.0949,244151.6163,80459.70175,113152.3566,79086.46949,10811.72625,44814.41668,8929.104107,83847.26338,114310.9352,384983.4575,218432.2249,10933.51721,20444.77893,648921.9879,530671.4298,372681.2873,22591.56382,166462.3987,23426.28748,9627.236738,9277.453456,116781.6828,115498.8799,8144.010904,19895.65856,500.3698556,2340.345179,122797.5476,65881.28732,505261.6449,201836.1751,NA,246072.8538,NA,NA,14635.58764,717454.3138,232380.9576,359371.9239,5940.088377,61765.44553,12979.5685,retail
624222.7639,274051.9704,102798.1538,106160.574,61979.34422,9796.230131,46013.89947,11494.19004,116842.222,91225.64671,572982.2243,217192.2735,8398.302578,20563.46038,731448.6605,458274.3335,612774.8629,24854.40254,162761.1312,29581.98218,10832.2647,8419.02005,135801.0577,87044.65522,14331.74196,26954.46037,435.2071596,1681.555148,125715.8772,61655.74913,562769.3254,176165.7713,NA,196507.2713,NA,NA,17931.91502,540386.1275,272836.0847,351289.1591,6767.919678,40778.41176,9710.63835,retail
467373.2592,276313.1535,118787.6806,76604.49995,78261.97859,7876.501257,62499.43917,10137.00438,98534.53984,114254.935,485546.7693,263468.4042,10652.66231,14457.28299,648195.8048,583184.4467,352846.1987,25180.10678,189385.5634,25890.54848,6583.693131,9327.702458,80862.34474,125898.1867,16820.97963,17774.21134,509.5005271,1818.316294,100483.2894,70102.70374,519765.3877,192175.4479,NA,177057.597,NA,NA,20467.89334,564900.9316,236321.8436,305069.1563,7339.325315,44471.1346,10446.00967,retail
443678.6582,232112.8081,133927.7496,110941.9043,57610.65223,7081.599,35712.88198,11764.04245,103875.5094,82415.70998,445760.9556,195022.6214,7704.777535,23264.94355,626583.4487,491186.743,433752.8649,20437.41591,162568.6789,29183.33378,14329.60394,7131.030561,133672.652,92345.12615,16572.26475,18908.53167,480.8456833,2580.80349,99429.83521,86691.2591,542509.4414,177516.5479,NA,185213.3882,NA,NA,13223.13429,743288.3323,206651.3669,385955.8586,6334.815463,50245.40364,9973.130864,retail
399696.4814,236160.983,102385.73,95803.01779,70929.16617,10860.88937,44061.71158,12999.59298,100761.7025,92466.1465,434036.2497,197797.5715,9585.62302,15925.97434,623554.9173,662961.9801,586611.6328,28553.83758,153121.5497,23773.20532,9780.46267,9277.903273,112775.3407,77074.95754,15771.13404,22603.6619,331.8746778,2448.432511,114884.1214,47597.5823,560152.7487,214958.1079,NA,253655.7155,NA,NA,20911.63712,597226.8446,207676.2482,375923.5284,7898.665649,67410.23975,9211.00184,retail
496889.3998,283420.6508,98293.60648,74249.2792,70643.4689,11142.34723,45952.23921,12448.2004,108288.3914,113431.0838,423407.9658,218885.7052,9025.346359,23499.6079,668294.1626,712932.1634,568841.4883,25525.16109,147023.6493,29432.35497,8183.576061,8503.446596,131144.7233,107387.7624,15836.61651,21032.46592,415.8026881,2284.313549,132796.209,64907.0075,410150.5699,173526.0565,NA,228485.0197,NA,NA,16927.91747,376471.9496,200787.721,433258.3526,5752.042951,41629.94188,10958.88482,retail
472915.9284,226111.2063,101646.512,87003.80552,93901.42383,10944.00579,27449.24618,13724.57871,106281.9768,96054.20589,497051.093,261833.2839,10472.74828,22994.73663,563332.3859,621945.1869,384290.1047,19875.07442,144894.7944,19277.1954,9915.787885,8085.981432,125782.5414,109812.2583,10197.25824,31332.95403,393.6219567,2341.161659,91265.20096,74000.65533,440335.2936,214404.835,NA,211425.4854,NA,NA,15825.80111,464637.1371,257704.0166,451132.2841,4119.347651,49623.57557,13063.53141,retail
388206.22,274540.5325,112221.296,93889.30745,72338.94456,7415.030277,45456.13362,13504.36653,94744.01111,77866.66494,472677.9717,201145.9972,8759.166835,15598.52978,670271.9769,536039.9634,375332.0757,28577.62124,131402.026,27790.52887,12477.05159,7648.669184,117198.1832,79629.8073,12115.78629,24755.0789,489.2166848,1940.98983,122030.9433,63784.36534,530122.3218,212211.6736,NA,201099.7809,NA,NA,11904.7959,527847.2129,267736.9769,378630.6522,6373.158217,50833.45776,9193.618307,retail
534868.1481,347568.3149,83774.53406,95879.26432,80163.26782,10640.35729,47368.05626,11894.47429,85864.35769,110435.5053,423094.472,189445.6992,12931.51253,20568.30087,780807.6689,434706.4507,414388.5355,28634.73104,129320.3803,23148.66934,9056.325494,10592.60524,142741.8557,103257.1711,10565.79502,18306.85245,516.8614557,1611.709321,120287.944,66963.60805,481652.808,199616.0471,NA,267637.7606,NA,NA,18305.58876,617681.1509,192803.8913,314791.852,6466.612452,54796.53781,11385.4751,retail
492345.6474,203229.1586,99941.59525,84792.47841,67447.15021,10405.92876,56036.37545,12004.1406,88654.31629,121518.6378,338146.4821,254493.3226,12830.95942,27246.69004,706709.5527,703480.2755,459070.6038,22720.03487,143440.8221,28476.44709,11229.53267,9301.568325,121961.1791,82383.26149,10527.50039,27041.60424,435.7527004,2084.026077,107721.8236,63289.09239,621564.2945,205269.7749,NA,172718.4234,NA,NA,15672.91909,593297.539,227326.3775,378842.0584,6435.262888,43624.89033,12508.44043,retail
375137.7415,240096.1858,105107.2592,88468.95405,79241.75108,8994.226343,37976.18235,11692.22232,86889.87737,119309.7199,449044.8788,131461.1398,9853.1142,16773.34749,874672.7667,585240.6466,337710.3508,28798.55842,162126.3335,24760.9409,11810.5088,8226.079993,128525.6595,84768.20249,13199.09576,21128.19914,474.891738,1979.722053,150859.376,55342.6578,487138.1694,139970.6909,NA,273670.402,NA,NA,17299.25481,603357.5517,204052.8172,364557.3252,5464.961517,59526.38832,11972.41284,retail
458390.8487,200176.449,80611.13322,81609.05563,72042.17607,12377.08914,46561.57458,11638.62104,100819.9445,118756.2775,483301.2434,190000.7225,10393.76623,21721.25696,666182.7621,549618.15,394431.9664,26506.47874,130042.5807,21908.53824,13086.99982,9725.31945,104427.1321,120271.5227,12088.78108,19323.86595,573.5897988,2369.043855,117272.8846,87844.98411,540357.6778,236994.2037,NA,186144.1728,NA,NA,16858.80481,552063.6917,246419.471,433317.9067,5164.745374,53355.90681,8744.860114,retail
502136.4097,225552.0268,81268.4805,92398.35065,64367.86296,11330.06906,57466.29476,13044.851,124855.9509,109625.2117,561051.239,169716.5583,9093.196442,16414.81126,821270.4944,625793.6667,476437.7927,20989.08138,112472.3918,27500.83572,9071.610934,10823.95713,106918.1571,93881.99191,10782.19251,27683.76586,406.6148064,2705.550075,102164.1587,75134.06847,498310.6329,166810.0823,NA,240769.4106,NA,NA,11435.15242,651590.1876,224804.1526,353270.7926,7285.27981,46663.25099,11572.88499,retail
521580.0075,210773.9648,56757.24893,112400.7592,67725.13379,9405.13932,47955.60994,11310.52683,105878.8503,94979.15451,395030.4269,261765.5158,7608.532472,20266.19654,891936.7001,762989.7542,456994.7525,23525.25488,157174.787,20708.93055,10823.00719,8925.800718,112163.1342,104781.0629,10285.0499,29638.16668,442.7395103,1344.872193,91885.95303,73227.16322,507137.5844,194338.2914,NA,179803.6409,NA,NA,17572.08413,512240.8418,186442.0631,385571.8853,7391.972071,55108.52909,11688.49009,retail
462133.1111,285408.4907,82940.84675,92618.0368,69491.31449,10069.3171,50907.81136,9267.195542,93436.30694,101166.2128,614073.6813,231137.8439,11209.63253,16083.29091,681927.5529,635710.3434,450760.3349,20635.56539,127793.0129,27818.23808,8916.507858,8412.273748,126438.0922,106272.4347,14482.85799,22374.15827,440.5878981,1345.309187,102412.9287,56780.71854,567309.7753,224305.5225,NA,170584.66,NA,NA,10974.65744,411750.0374,181680.2463,419837.7585,7033.2701,43589.52678,10898.72154,retail
589714.4032,178725.4916,106937.4016,68094.97947,77983.91582,9511.143201,41354.28459,11881.96569,99320.78143,63562.13481,537380.0077,188332.6925,9826.203817,17681.43132,638008.0557,638801.425,496896.4864,33063.23958,106640,24241.73283,9952.133603,6129.656973,152927.1003,88119.65469,14787.12903,22714.8275,431.0128218,2312.790994,105032.07,68586.88542,493707.3107,238896.6,NA,171441.5007,NA,NA,9705.303558,644642.0139,218749.8211,393813.5856,6095.51969,69418.87595,11392.78263,retail
490481.3709,282269.8171,86863.37083,81128.73441,77207.77773,10245.20324,47394.83387,11484.59775,101231.4552,105636.2115,505388.4524,244357.9724,9280.484047,18601.62133,904173.1818,644699.3425,474665.4336,28566.9646,199739.3254,20839.88721,11079.68186,9943.344405,93948.69046,95255.8656,14600.23175,20520.2003,308.0507084,2078.67303,98563.9888,76507.30926,473362.2638,213282.9308,NA,194045.7913,NA,NA,17841.65955,607292.0703,229788.5879,399239.3686,5633.03611,46186.60863,12027.46597,retail
425068.0287,241953.8209,91989.00499,84707.31612,88299.34673,12388.86217,55531.10962,10071.47425,113822.2956,70041.45927,430845.048,261597.36,10428.15912,22064.50739,799257.9351,664740.3905,458799.8769,21506.30626,165492.6793,26377.90643,10283.91684,7461.481948,106046.1171,93500.1464,13236.68223,29519.96293,386.5066064,1870.422284,100829.9314,69253.08689,545845.3739,153590.6977,NA,225880.2362,NA,NA,13126.21041,407550.6888,220447.5747,354326.9218,5229.971697,57608.34952,12464.65247,retail
569539.6748,272510.3836,93492.44677,103814.4212,80061.59552,13084.74243,49420.1277,13628.60813,98880.88861,96657.58947,461181.6757,233672.2301,9225.173204,19034.82744,777683.8812,543564.1466,570612.81,22459.90817,143015.5108,35088.48891,13313.97345,6873.040216,129536.1795,73218.09972,8132.920955,21396.12398,553.0065171,2825.176312,108391.3291,76235.76221,584732.9214,271628.0174,NA,230040.3314,NA,NA,14228.81304,566686.6662,200315.6319,395674.2444,4645.239122,42734.30355,12987.66598,retail
423930.2782,247142.8212,96731.50286,81553.7578,69313.81295,10142.11325,55274.07626,11740.82789,103731.7459,89235.39379,426395.8175,254472.4278,9529.400653,23600.84922,738556.7345,449445.6893,383364.2467,24137.6496,181764.7706,20136.73557,11348.56982,8572.04286,113423.2457,101403.548,13493.61135,24361.55889,448.1533537,1694.968896,105428.4596,89750.45093,555084.7377,201402.6535,NA,185665.656,NA,NA,16041.36703,532805.9596,169647.4943,415935.8254,5637.647535,28360.82788,8697.929661,retail
